Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
635	834.375	330.55328	999.0	-341.0	145.09375	105.906425	24.177053	118.129845	58.0529	3180000	4.3296814e-07	96411.67	-0.00031199894	-3956.1094	0.4144005	0.0047585503	0.0214	5.0	1718.6104717254639
636	843.0	297.2911	995.0	-183.0	148.15625	141.46213	4.9089494	141.77434	62.087456	3185000	-6.3037874e-08	108092.734	-0.00034248678	-1354.3516	0.20965247	0.025181057	0.1	11.0	1721.264111995697
637	800.0417	338.43692	998.0	-268.0	178.625	135.07347	29.855364	148.41966	63.898964	3190000	-5.9080122e-08	65597.09	-0.0077849277	-3100.7344	0.2638403	0.01538863	0.0374	51.0	1724.1101260185242
638	722.8947	400.9427	987.0	-97.0	261.8421	131.94762	34.282833	149.88524	66.36131	3195000	-1.07192996e-07	62679.527	-0.0063444558	-1813.0195	0.19172232	0.015859785	0.0388	45.0	1726.790683746338
639	814.73914	340.69342	996.0	-155.0	176.39131	132.46332	32.79326	148.49982	60.93579	3200000	4.3644906e-07	67919.13	-0.0003765431	-39.234375	0.24739258	-0.00024403582	0.022	4.0	1729.1870248317719
640	808.1667	279.93552	998.0	-7.0	177.625	148.65445	7.2135496	149.28397	64.82191	3205000	-4.4631957e-08	76077.96	-0.0014394849	-1607.2031	0.08300843	0.0007536897	0.0086	2.0	1732.755203962326
641	826.74194	356.92627	999.0	-426.0	146.6129	156.96446	40.250725	176.50572	73.74112	3210000	-8.296967e-09	96338.89	0.019667488	-2249.3828	0.41294414	0.06287304	0.2354	1.0	1735.1490218639374
642	850.7353	300.31085	999.0	-167.0	137.97058	202.59778	1.5258789e-05	202.5978	202.5978	3215000	1.5540122e-07	99329.05	0.02987849	-97.734375	0.2892446	0.12746221	0.1854	2.0	1737.5763618946075
643	868.90625	241.35403	995.0	0.0	128.78125	204.95938	5.4006033	205.18898	77.76737	3220000	4.872322e-07	100551.1	0.013117846	-460.98438	0.051305737	0.03651303	0.021	2.0	1740.0982389450073
644	537.1818	466.99402	985.0	-93.0	452.45456	216.2279	1.5258789e-05	216.22789	216.22789	3225000	1.3599396e-07	52443.277	0.003818117	-17778.004	0.111960255	0.020977682	0.149	1.0	1742.7108829021454
645	713.0	402.19415	998.0	-21.0	281.82352	143.02237	0.00020177278	143.02237	143.0081	3230000	9.0465545e-07	53147.68	-0.0067526535	-1493.9336	0.05181819	0.016396536	0.0516	69.0	1745.6785588264465
646	788.52	376.6127	995.0	-98.0	199.12	104.70036	2.399851	104.83925	61.03925	3235000	-6.3943865e-08	77428.87	-0.005318672	-810.6406	0.18377182	0.018065862	0.044	18.0	1748.3047668933868
647	762.7	336.79062	998.0	-18.0	227.4	127.30755	7.8073153	128.24965	61.484993	3240000	-1.5416146e-07	58471.27	0.014581808	-398.3086	0.217708	0.14152749	0.2288	7.0	1750.7071311473846
648	852.55554	282.85455	998.0	-164.0	138.58333	136.93605	0.0	136.93605	136.93605	3245000	-2.503395e-07	117949.05	0.004568446	-3447.414	0.19514583	0.0146608	0.0532	2.0	1753.094691991806
649	868.4048	292.35947	998.0	-461.0	117.97619	153.95207	4.889394	154.3186	72.95781	3250000	8.678436e-08	125409.56	0.020574037	-1844.8906	0.15401833	0.07117263	0.0634	1.0	1755.4929249286652
650	893.75	198.7477	999.0	-3.0	101.895836	162.5274	0.0	162.5274	162.5274	3255000	2.3889541e-08	146363.56	0.020078205	-16784.398	0.1423055	0.035193544	0.0442	1.0	1759.254550933838
651	832.04	313.6711	999.0	-22.0	165.52	217.59885	1.5258789e-05	217.59883	217.59883	3260000	-5.311966e-08	78507.23	-0.005449602	-388.34375	0.08168563	0.0040930845	0.0266	79.0	1762.3873047828674
652	736.0	415.795	996.0	-331.0	245.55	214.4393	0.0	214.4393	214.4393	3265000	1.30558e-07	72277.68	0.0101010185	-943.84375	0.17244616	0.029863944	0.102	2.0	1764.77250289917
653	667.2941	494.443	994.0	-384.0	275.47058	208.39615	5.575614	208.73788	112.621666	3270000	9.346008e-08	71534.01	0.019458393	-1690.7812	0.3337349	0.056814082	0.2814	2.0	1767.307583808899
654	829.4231	322.29218	998.0	-129.0	162.1923	201.3894	0.0	201.3894	201.3894	3275000	3.852844e-08	81083.29	-0.0054991473	-308.83594	0.13394336	0.01565203	0.034	29.0	1769.887209892273
655	764.7	392.1812	996.0	-56.0	230.05	197.87125	1.0199322	197.89046	132.49495	3280000	3.7667752e-07	65962.05	-0.006430594	-1056.9961	0.097280554	0.034503117	0.0306	14.0	1772.4560260772705
656	695.93335	443.68015	993.0	-113.0	292.66666	191.9486	1.5258789e-05	191.94858	191.94858	3285000	2.1629333e-07	56085.727	-0.0049565765	-11350.68	0.19201015	0.016675293	0.036	31.0	1775.1074628829956
657	892.3488	204.21442	998.0	0.0	105.27907	123.38635	0.0	123.38635	123.38635	3290000	-6.88076e-08	145151.86	-0.007832238	-3367.9531	0.20625073	0.014847894	0.027	34.0	1777.9172048568726
658	753.4783	428.3214	996.0	-354.0	217.04347	132.79953	1.5258789e-05	132.79951	132.79951	3295000	3.9386748e-08	76006.68	-0.0020257912	9.296875	0.3311646	0.011784952	0.071	9.0	1780.477140903473
659	826.7143	318.25784	992.0	-135.0	162.5	133.63808	1.5257263e-05	133.63809	133.63806	3300000	-1.4305114e-08	94745.72	-0.0025581259	-352.77344	0.25561368	0.01768472	0.0938	3.0	1782.9125790596008
660	809.8148	358.16104	992.0	-414.0	167.37038	136.72375	0.07463042	136.72646	134.58853	3305000	-5.1021576e-08	88256.445	0.0015894581	-128.0	0.2355728	0.01323775	0.0672	8.0	1786.6256430149078
661	871.1628	313.2755	997.0	-398.0	109.30232	138.827	1.5258789e-05	138.82698	138.82698	3310000	-5.6409835e-08	131563.33	0.0032543521	-985.8203	0.2466644	0.014742481	0.1014	1.0	1789.1022980213165
662	831.7857	350.033	999.0	-363.0	148.07143	144.11052	1.3300381	144.2325	124.020615	3315000	-1.9183159e-07	92538.92	0.008388076	-128.52344	0.16321777	0.02962285	0.0628	4.0	1791.7108089923859
663	909.6923	194.71059	998.0	-88.0	86.44231	145.86513	0.06517105	145.87099	145.10359	3320000	-3.8148164e-07	160786.34	0.03162178	-19237.344	0.16059543	0.13875234	0.1472	1.0	1794.1327848434448
664	802.913	335.08127	981.0	-110.0	187.56522	206.19897	0.0	206.19897	206.19897	3325000	-1.8510819e-07	84157.84	-0.00056595757	-85.64844	0.17795104	0.0015863332	0.0326	1.0	1796.5299339294434
665	796.8461	373.96945	995.0	-232.0	190.92308	204.59715	1.5258789e-05	204.59714	204.59714	3330000	-5.631447e-08	83321.06	0.0010403307	-392.01562	0.22221614	0.0024422691	0.0364	1.0	1798.9413049221039
666	774.9091	369.46683	995.0	-17.0	221.04546	201.14165	0.8172226	201.23166	193.64966	3335000	-2.565384e-08	72512.984	-9.563188e-05	-6036.3906	0.08109836	0.02141728	0.0178	7.0	1801.3376858234406
667	876.90247	253.05614	999.0	-25.0	118.14634	161.65536	17.592827	173.89912	113.36949	3340000	3.852844e-08	113783.0	-0.008172934	-4466.9844	0.081203185	0.0038556652	0.0272	79.0	1804.6570909023285
668	826.5172	327.3963	995.0	-344.0	159.03448	188.5476	8.729893	191.12761	133.32378	3345000	-2.3348332e-07	94112.22	0.038032077	-496.73438	0.33429798	0.1460886	0.3278	4.0	1807.5662519931793
669	781.36	412.08746	999.0	-317.0	192.04	192.06314	2.66472	192.55258	176.91614	3350000	-2.8181075e-08	71734.28	0.030266196	-10575.273	0.32138565	0.20498848	0.3386	1.0	1810.4339199066162
670	823.7692	350.00455	999.0	-365.0	160.34616	133.21652	12.426756	169.613	128.93004	3355000	4.2819977e-08	80056.766	0.013323996	-2036.2344	0.24065205	0.06332757	0.1332	2.0	1814.6201589107513
671	651.38464	403.19693	991.0	-87.0	332.07693	181.70454	16.507784	187.03519	130.56174	3360000	3.8146974e-09	51121.92	-0.00392017	-10895.07	0.0961323	0.0034991524	0.0102	79.0	1817.432307958603
672	827.9231	310.29947	991.0	-51.0	165.96153	124.98678	0.017488444	125.00147	124.96592	3365000	-3.991127e-08	81663.64	0.0018557548	-176.76562	0.124865025	0.03909086	0.1838	4.0	1819.8337090015411
673	745.2	353.9035	998.0	-4.0	248.2	127.24362	0.013170094	127.24915	127.21213	3370000	-1.1768341e-07	55290.7	-0.012930229	0.359375	0.11701172	0.049341448	0.0404	19.0	1822.2829728126526
674	746.3684	391.51437	995.0	-21.0	250.52632	127.46732	0.01570051	127.48102	127.44932	3375000	1.12712385e-07	53956.523	-0.013010241	-93.0625	0.1565988	0.078682266	0.194	48.0	1824.9170639514923
675	798.96	371.37897	999.0	-131.0	192.32	125.683426	0.070688866	125.71789	122.41122	3380000	-9.918213e-09	76824.516	0.00093566836	-1225.6484	0.18479557	0.0068555647	0.055	3.0	1827.3757228851318
676	847.2	312.17007	995.0	-177.0	140.74286	118.70649	6.377707	122.88649	107.66168	3385000	2.0694733e-08	106039.92	0.0032632716	-2809.5312	0.34124842	0.012977087	0.2244	2.0	1829.8897879123688
677	806.5909	334.05615	996.0	-30.0	190.18182	127.336136	7.03112	130.59456	112.15307	3390000	1.1920929e-08	69515.93	-0.002052213	-119.53906	0.06868434	0.006261621	0.0202	27.0	1832.455083847046
678	772.619	384.1485	999.0	-36.0	222.66667	129.20792	7.363156	133.2288	111.523155	3395000	1.8787384e-08	60892.273	-0.003222985	-627.90234	0.121299416	0.010462465	0.026	22.0	1835.248710155487
679	822.71875	341.0782	998.0	-352.0	154.4375	107.91115	0.19882129	108.14165	107.73318	3400000	3.7670137e-08	107996.836	0.0027560373	-11356.32	0.29745725	0.02690747	0.0992	7.0	1837.8616271018982
680	761.6667	360.0992	999.0	-96.0	227.27777	163.37668	15.945374	176.42	120.33876	3405000	1.8997193e-07	58548.242	-0.0053569535	-1163.1914	0.26431322	0.02374625	0.1278	6.0	1841.623074054718
681	720.2632	441.40933	987.0	-435.0	253.73685	153.7278	15.8344755	169.73723	138.05449	3410000	4.7302247e-08	62713.355	0.00039092219	-399.85938	0.16575943	0.012024951	0.0386	2.0	1844.0700418949127
682	664.2	503.59775	999.0	-451.0	279.2	148.10893	28.375282	166.77728	94.49392	3415000	9.75132e-08	48903.4	-0.0033926428	-5905.2656	0.25714806	0.0007889982	0.0106	23.0	1846.5675790309906
683	743.6842	389.1201	988.0	-15.0	252.73685	92.87685	0.549089	93.432205	92.32776	3420000	-2.1266937e-08	62570.023	-0.0005958991	-892.8828	0.06687809	0.04646062	0.025	3.0	1848.9362280368805
684	822.6539	326.619	997.0	-319.0	154.73077	103.58709	5.095327	107.44015	96.83422	3425000	-1.4245511e-07	88393.87	-0.0036357797	-3238.7812	0.22864549	0.013815832	0.0892	12.0	1851.6382849216461
685	804.26086	345.2087	999.0	-210.0	182.95653	118.19905	10.512105	132.13359	110.24976	3430000	-1.9636154e-07	76871.78	0.00825137	-9932.289	0.2689311	0.04822168	0.1822	3.0	1854.3035488128662
686	683.4286	433.1299	999.0	-1.0	315.42856	171.08638	46.84622	204.11206	104.62743	3435000	-2.3374558e-07	48575.207	-0.0033689884	-9126.863	0.10644816	0.024317078	0.015	10.0	1856.927402973175
687	822.2083	323.86636	998.0	-82.0	172.75	92.05029	2.9867997	93.151634	83.63219	3440000	2.7475357e-07	78623.77	-0.005696096	-2183.6094	0.09357727	0.0068820985	0.0284	79.0	1860.0067918300629
688	882.1081	236.83669	999.0	-185.0	111.13513	117.57725	6.1713786	118.72281	58.509388	3445000	-2.3341178e-07	134934.11	-0.0058379197	-17052.945	0.16651095	0.011707045	0.0362	38.0	1862.8070991039276
689	715.4706	413.07043	996.0	-387.0	250.47058	168.0047	43.281174	191.05267	80.18536	3450000	1.11198425e-07	55711.527	0.0043459428	-1843.9961	0.28400698	0.01573446	0.123	1.0	1865.4846880435944
690	698.2105	458.9109	999.0	-403.0	261.21054	168.66174	7.893187	172.6437	62.687965	3455000	2.2220611e-08	64760.613	-0.0016070585	-11849.172	0.3216747	0.012870151	0.0534	6.0	1869.3541560173035
691	866.375	256.14545	999.0	-125.0	125.59375	160.44365	27.650068	171.84299	60.354237	3460000	-3.71933e-08	101226.81	-0.003580964	-4594.5234	0.22054517	0.02782568	0.1244	7.0	1871.9468219280243
692	896.36	216.52054	996.0	-41.0	99.3	175.74994	4.807019	176.1379	81.18587	3465000	2.7036666e-08	145792.53	-0.0067772386	-16813.383	0.13681637	0.00804822	0.0348	79.0	1875.3827891349792
693	872.125	269.3262	999.0	-68.0	120.475	178.9296	58.598347	220.50421	72.34592	3470000	-4.4631957e-08	98364.45	-0.006014251	-4147.7266	0.2755858	0.023219239	0.0702	15.0	1878.0722830295563
694	815.03845	373.59433	981.0	-462.0	159.53847	225.3512	12.300904	226.61717	88.40659	3475000	7.362366e-08	98488.83	0.027149633	-1090.4766	0.37851983	0.12849927	0.199	2.0	1880.8941729068756
695	770.6818	365.6677	991.0	-2.0	226.77272	220.53435	0.14655441	220.55284	219.35764	3480000	5.786896e-07	75459.13	-0.003661891	-2485.75	0.034250233	0.052653078	0.0878	68.0	1883.6350247859955
696	825.5625	341.3489	999.0	-479.0	150.6875	200.31255	13.212266	202.13564	87.73938	3485000	-1.8787384e-08	90950.78	0.0017206902	-2560.0703	0.11712778	0.09188587	0.3402	2.0	1886.061726808548
697	855.5	328.92377	999.0	-401.0	119.825	168.25276	51.802696	195.87769	66.09845	3490000	-2.3646355e-07	108623.016	0.004527214	-2180.4297	0.27865693	0.016163157	0.1152	5.0	1888.5387198925018
698	838.96155	310.59256	997.0	-30.0	158.88461	180.3777	49.45889	205.07196	69.955475	3495000	5.534172e-07	74946.18	-0.002498506	-902.6953	0.15982765	0.014618948	0.0376	17.0	1891.0549409389496
699	799.88	376.28238	999.0	-305.0	166.68	119.013435	67.70766	190.18538	53.459003	3500000	-4.6634675e-08	69868.39	0.006738475	-544.0078	0.5251302	0.062456243	0.1146	2.0	1893.3983688354492
700	793.96295	350.1464	994.0	-223.0	183.44444	160.34848	57.501545	193.98296	54.51832	3505000	-5.4359437e-09	81763.24	0.0011045375	-9554.758	0.33862898	0.033630908	0.111	2.0	1897.0803999900818
701	831.88464	311.64987	991.0	-39.0	163.38461	198.2636	35.462814	208.42456	45.67831	3510000	-2.6044845e-07	84168.305	-0.0033854642	-3315.2422	0.15682524	0.037750155	0.2104	4.0	1899.6309030056
702	874.8049	254.26529	999.0	-28.0	121.63415	162.04282	57.80355	201.17017	45.1537	3515000	1.30176545e-08	111157.51	-0.0054372237	-7046.633	0.06873024	0.01831202	0.0366	44.0	1902.3924000263214
703	839.7407	273.70038	998.0	-11.0	151.59259	211.515	66.87556	249.33699	63.24701	3520000	2.8362274e-07	79789.47	-0.0057800077	-3432.7734	0.18142536	0.004130758	0.0398	79.0	1905.4471459388733
704	830.37933	333.90237	996.0	-396.0	153.72414	209.7167	74.32334	246.94637	59.589138	3525000	-8.401871e-08	86480.68	-0.0061268583	-166.82031	0.21967049	0.031897206	0.0444	8.0	1908.0002799034119
705	873.35	271.2441	999.0	-343.0	109.425	209.55846	74.12866	246.41821	57.768085	3530000	-9.155274e-09	101241.0	0.0066090617	-5549.375	0.35446048	0.053082	0.2888	5.0	1910.5425639152527
706	870.1892	264.70697	999.0	-35.0	126.054054	202.70982	42.792534	252.71979	104.7223	3535000	-2.9850005e-07	93086.57	0.0035044306	-5814.7656	0.19136895	0.0155812595	0.0458	4.0	1913.0726408958435
707	643.3333	476.7773	986.0	-355.0	295.13333	238.40393	67.33067	280.3701	130.11475	3540000	-3.9863586e-08	73929.18	0.0042463792	-24383.0	0.18347871	0.029155038	0.1716	6.0	1915.7549040317535
708	754.8182	403.53107	995.0	-297.0	224.18182	124.32112	24.448008	146.19995	81.63229	3545000	8.401871e-08	65287.46	0.008928084	-1881.0625	0.23028965	0.046795864	0.1294	1.0	1918.4653759002686
709	702.8823	455.3486	998.0	-235.0	268.94116	128.98637	41.46506	150.47296	44.85196	3550000	-1.3751983e-07	52626.188	7.270069e-05	-1654.7617	0.3547316	0.017179128	0.1086	2.0	1920.9102659225464
710	834.53845	313.65158	999.0	-76.0	157.88461	107.3664	14.030157	110.665474	41.364964	3555000	1.4095306e-07	89049.79	-0.0043989555	-2546.0625	0.2877834	0.017982155	0.0834	31.0	1925.050810098648
711	694.82355	417.61694	994.0	-109.0	292.2353	137.05487	4.647724	137.71281	88.7462	3560000	1.0919571e-08	58167.85	-0.0048388727	-881.4531	0.2778113	0.016998675	0.1624	28.0	1928.0640060901642
712	843.23334	294.34274	995.0	-86.0	152.83333	122.64075	15.0842285	126.63945	43.04332	3565000	7.9488757e-07	102336.62	-0.0022365146	-3243.5781	0.08983204	0.013580316	0.0232	3.0	1930.5496199131012
713	715.85	403.18347	990.0	-346.0	249.1	142.52019	17.574236	146.50311	61.04093	3570000	5.1879884e-08	69992.164	-0.0024341336	-2256.1172	0.1748292	0.030314265	0.065	6.0	1933.0621559619904
714	788.96295	399.09833	993.0	-265.0	184.81482	146.1891	29.913815	156.84415	50.532417	3575000	1.4305114e-08	82905.46	-0.0018078169	-1665.125	0.45709473	0.003837736	0.0698	5.0	1936.0056030750275
715	818.8571	372.98495	999.0	-452.0	151.03572	155.37593	11.037714	156.95757	49.672913	3580000	2.429962e-07	90680.65	-0.003390547	-750.8281	0.2777584	0.007050876	0.0528	79.0	1939.1793608665466
716	696.0	462.19897	992.0	-346.0	261.5263	138.26942	39.616497	158.38072	58.796368	3585000	3.0755995e-08	60986.344	-0.0031204142	-754.66406	0.31690747	0.007512725	0.0244	9.0	1941.875697851181
717	777.2917	386.85425	999.0	-305.0	207.83333	144.1321	5.170961	144.43822	47.189663	3590000	-1.2302398e-07	76646.35	-0.005351116	-104.30469	0.17594242	0.008646781	0.0348	79.0	1944.9098768234253
718	842.6177	290.8805	996.0	-67.0	145.29411	134.47984	17.263035	137.97897	46.845394	3595000	9.536743e-11	101198.76	0.002878878	-2920.0703	0.15972766	0.2128418	0.267	3.0	1947.519063949585
719	875.97296	236.49245	999.0	-71.0	116.35135	160.45885	11.708532	162.63493	80.32363	3600000	-2.7456284e-07	115847.56	0.05117269	-4342.8984	0.14466605	0.21219438	0.2442	1.0	1950.1218538284302
720	796.2857	377.4424	999.0	-519.0	176.71428	188.26598	0.0	188.26598	188.26598	3605000	8.773804e-09	92195.89	-0.002591617	-87.859375	0.14711706	0.029673168	0.065	22.0	1954.5714809894562
721	748.2	386.1947	998.0	-77.0	245.9	186.0734	4.8150053	186.46683	125.50602	3610000	-8.487701e-09	68125.97	-0.012329798	-1317.3672	0.0696335	0.07326457	0.2062	22.0	1957.2289230823517
722	833.5	301.44196	999.0	-26.0	159.25	171.96867	0.4724132	171.97539	138.56738	3615000	1.783371e-08	83574.43	-0.0064404123	-5.8828125	0.09848358	0.0023925204	0.0222	79.0	1960.2155697345734
723	728.6087	475.64642	997.0	-416.0	216.30435	150.9376	42.215946	172.0653	66.53134	3620000	-1.2636184e-09	72896.7	0.00012883398	-766.47656	0.2948121	0.022778628	0.1026	14.0	1962.851304769516
724	666.5	506.2276	988.0	-416.0	282.5625	165.58252	10.557978	166.80028	50.174976	3625000	1.4686584e-08	60927.28	-0.0044450527	-4225.9062	0.30402187	0.015978286	0.1228	31.0	1965.59969997406
725	768.8947	343.8584	964.0	-51.0	221.10527	137.73361	3.5188167	137.9264	71.357864	3630000	-5.9509276e-08	75777.93	-0.004450673	-25.007812	0.12895994	0.03947318	0.0698	5.0	1968.0448648929596
726	765.73914	403.86664	999.0	-333.0	215.30435	118.11842	38.932793	138.88351	43.469196	3635000	9.002686e-08	64297.69	-0.003289991	-467.85547	0.32545546	0.012733085	0.0368	8.0	1970.5210318565369
727	809.0	351.95752	997.0	-301.0	175.83333	138.62653	5.164885	139.27606	78.65872	3640000	-1.0509491e-07	81659.336	-0.004755013	-65.50781	0.24611424	0.018619802	0.0732	20.0	1973.099455833435
728	787.5	356.51074	998.0	-14.0	207.33333	140.35664	0.06879546	140.35931	138.52043	3645000	3.9606095e-07	72770.73	-0.006429449	-1.078125	0.058473006	0.013834061	0.0358	79.0	1976.0205209255219
729	587.8333	508.1363	991.0	-356.0	371.0	138.96007	8.8383465	140.33676	79.48965	3650000	3.352165e-08	41953.86	-0.00054896524	-4301.4805	0.20570362	0.030660281	0.0964	5.0	1978.5307760238647
730	715.2778	432.48904	986.0	-317.0	263.6111	104.2841	3.3274035	104.72313	71.83687	3655000	-4.6896936e-08	60805.07	-0.0036712633	-127.63672	0.08817032	0.016394708	0.0314	17.0	1982.5007190704346
731	719.9	441.63684	996.0	-325.0	249.3	97.96972	5.0470433	101.17418	70.24535	3660000	-5.8245657e-08	71982.375	0.013395432	-493.02344	0.2639414	0.041731227	0.1304	1.0	1985.053258895874
732	792.76	387.27832	998.0	-454.0	176.08	100.62684	12.472297	106.37209	72.805374	3665000	1.01089475e-08	84273.56	0.0026941905	-969.78906	0.30043238	0.0132156005	0.0482	1.0	1987.5204949378967
733	756.8823	367.63266	999.0	-90.0	237.05882	109.96517	9.664749	111.95711	43.954147	3670000	4.3907164e-07	62257.363	0.000822676	-594.3086	0.21623544	0.004446749	0.0228	2.0	1990.065810918808
734	660.2308	463.45923	986.0	-72.0	328.07693	112.96135	5.509336	113.9168	80.78736	3675000	6.160736e-08	35662.7	0.00051769946	-939.73047	0.15160912	0.020372543	0.0564	3.0	1992.5093989372253
735	686.8	433.67426	990.0	-116.0	304.2	98.0817	18.25364	107.09756	44.986435	3680000	1.0714531e-07	46004.73	-0.0029888425	-737.41406	0.09794801	0.017540833	0.0204	25.0	1995.0303809642792
736	689.3125	449.16376	995.0	-170.0	288.5	87.00966	15.800093	93.85547	37.6975	3685000	3.6430357e-08	50664.31	-0.0029669327	-893.16797	0.29207355	0.021938648	0.0698	18.0	1997.5298380851746
737	681.8823	503.06573	996.0	-477.0	268.7647	87.78109	30.081575	103.02785	27.49971	3690000	-4.6300887e-08	52898.316	-0.0023060779	-255.6875	0.21901509	0.011479002	0.0382	11.0	1999.9807767868042
738	859.51514	277.81018	997.0	0.0	137.06061	93.68462	12.393288	96.28209	33.834255	3695000	-3.042221e-08	103420.76	-0.007105785	-3547.6719	0.08843203	0.0092642	0.0362	79.0	2002.842255115509
739	826.0357	350.18762	999.0	-406.0	154.89285	113.20955	1.3972898	113.47371	105.60988	3700000	1.6212464e-08	89597.836	-3.1978605e-05	-8156.617	0.19563943	0.016107554	0.1186	3.0	2005.2712187767029
740	710.55	471.62927	979.0	-426.0	245.15	132.0702	34.00831	149.78209	62.69617	3705000	4.682541e-08	73748.8	0.006279137	-684.375	0.23936875	0.0314333	0.0768	1.0	2009.0772998332977
741	718.2	435.1143	992.0	-427.0	249.1	145.64018	21.493769	150.4579	43.80443	3710000	-3.890991e-07	70831.44	0.006908237	-2208.5234	0.1775003	0.039027136	0.066	2.0	2011.6173958778381
742	819.9259	336.4461	999.0	-311.0	162.18518	113.57061	6.847927	114.75994	72.28268	3715000	-2.5177002e-08	91335.875	0.00083827507	-2934.7422	0.1501239	0.043366197	0.1892	1.0	2014.062183856964
